1503,0.543
1504,0.594
1505,0.594
1506,0.594
1507,0.594
1508,0.508
1509,0.508
1510,0.501
1511,0.508
1512,0.501
1513,0.501
1514,0.501
1515,0.501
1516,0.584
1517,0.584
1518,0.74
1519,0.584
1520,0.467
1521,0.467
1522,0.467
1523,0.467
1524,0.481
1525,0.481
1526,0.481
1527,0.481
1528,0.555
1529,0.611
1530,0.537
1531,0.537
1532,0.592
1533,0.554
1534,0.537
1535,0.553
1536,0.382
1537,0.382
1538,0.382
1539,0.382
1540,0.382
1541,0.382
1542,0.382
1543,0.382
1544,0.44
1545,0.44
1546,0.44
1547,0.44
1548,0.679
1549,0.679
1550,0.487
1551,0.74
1552,0.74
1553,0.74
1554,0.74
1555,0.764
1556,0.764
1557,0.764
1558,0.764
1559,0.586
1560,0.586
1561,0.586
1562,0.586
1563,0.302
1564,0.302
1565,0.302
1566,0.302
1567,0.487
1568,0.487
1569,0.679
1570,0.487
1571,0.487
1572,0.634
1573,0.634
1574,0.514
1575,0.634
1576,0.632
1577,0.632
1578,0.632
1579,0.632
1580,0.567
1581,0.567
1582,0.567
1583,0.567
1584,0.667
1585,0.65
1586,0.667
1587,0.667
1588,0.667
1589,0.667
1590,0.514
1591,0.667
1592,0.514
1593,0.514
1594,0.514
1595,0.514
1596,0.549
1597,0.549
1598,0.549
1599,0.549
1600,0.719
1601,0.719
1602,0.719
1603,0.719
1604,0.575
1605,0.575
1606,0.575
1607,0.575
1608,0.471
1609,0.471
1610,0.471
1611,0.471
1612,0.683
1613,0.683
1614,0.683
1615,0.683
1616,0.705
1617,0.705
1618,0.705
1619,0.705
1620,0.503
1621,0.503
1622,0.503
1623,0.503
1624,0.603
1625,0.603
1626,0.596
1627,0.603
1628,0.603
1629,0.589
1630,0.589
1631,0.589
1632,0.352
1633,0.589
1634,0.352
1635,0.352
1636,0.589
1637,0.352
1638,0.352
1639,0.429
1640,0.429
1641,0.429
1642,0.429
1643,0.656
1644,0.656
1645,0.656
1646,0.656
1647,0.586
1648,0.586
1649,0.586
1650,0.586
1651,0.414
1652,0.414
1653,0.414
1654,0.414
1655,0.427
1656,0.427
1657,0.427
1658,0.427
1659,0.341
1660,0.341
1661,0.341
1662,0.341
1663,0.444
1664,0.444
1665,0.444
1666,0.444
1667,0.492
1668,0.492
1669,0.492
1670,0.492
1671,0.664
1672,0.664
1673,0.664
1674,0.664
1675,0.706
1676,0.706
1677,0.706
1678,0.706
1679,0.61
1680,0.618
1681,0.619
1682,0.619
1683,0.658
1684,0.658
1685,0.658
1686,0.658
1687,0.65
1688,0.65
1689,0.65
1690,0.65
1691,0.647
1692,0.647
1693,0.647
1694,0.647
1695,0.533
1696,0.533
1697,0.533
1698,0.533
1699,0.549
1700,0.549
1701,0.549
1702,0.549
1703,0.518
1704,0.518
1705,0.518
1706,0.518
1707,0.544
1708,0.544
1709,0.544
1710,0.544
1711,0.592
1712,0.592
1713,0.592
1714,0.592
1715,0.614
1716,0.614
1717,0.614
1718,0.614
1719,0.633
1720,0.633
1721,0.633
1722,0.633
1723,0.652
1724,0.652
1725,0.652
1726,0.652
1727,0.6
1728,0.6
1729,0.6
1730,0.6
1731,0.554
1732,0.554
1733,0.554
1734,0.554
1735,0.656
1736,0.656
1737,0.656
1738,0.656
1739,0.633
1740,0.633
1741,0.633
1742,0.633
1743,0.632
1744,0.632
1745,0.632
1746,0.632
1747,0.579
1748,0.579
1749,0.579
1750,0.579
1751,0.462
1752,0.462
1753,0.462
1754,0.462
1755,0.434
1756,0.434
1757,0.434
1758,0.434
1759,0.445
1760,0.445
