2836,0.809,32.23
2837,0.809,33.46
2838,0.817,33.45
2839,0.817,10.43
2840,0.817,26.16
2841,0.817,17.11
2842,0.837,31.66
2843,0.837,23.87
2844,0.837,40.42
2845,0.837,26.39
2846,0.85,34.59
2847,0.85,33.18
2848,0.85,36.42
2849,0.85,41.9
2850,0.856,34.18
2851,0.856,20.74
2852,0.856,34.22
2853,0.856,32.79
2854,0.833,11.7
2855,0.833,22.41
2856,0.833,27.49
2857,0.833,30.64
2858,0.796,24.23
2859,0.796,19.53
2860,0.796,6.26
2861,0.796,25.07
2862,0.728,14.95
2863,0.728,36.21
2864,0.728,9.57
2865,0.8,21.77
2866,0.823,0.0
2867,0.823,12.51
2868,0.823,11.49
2869,0.823,34.81
2870,0.823,16.72
2871,0.823,28.62
2872,0.823,35.95
2873,0.823,18.52
2874,0.849,27.47
2875,0.849,27.15
2876,0.835,31.21
2877,0.849,17.85
2878,0.794,35.58
2879,0.794,28.37
2880,0.794,26.42
2881,0.794,35.12
2882,0.784,37.07
2883,0.784,30.76
2884,0.784,33.25
2885,0.784,20.74
2886,0.874,34.62
2887,0.874,35.8
2888,0.874,35.0
2889,0.874,13.48
2890,0.765,28.9
2891,0.765,18.43
2892,0.765,2.24
2893,0.765,20.64
2894,0.766,1.7
2895,0.766,28.92
2896,0.766,5.13
2897,0.766,14.23
2898,0.831,4.34
2899,0.831,13.1
2900,0.831,2.79
2901,0.831,6.52
2902,0.83,1.25
2903,0.83,16.86
2904,0.83,10.03
2905,0.83,15.29
2906,0.823,27.76
2907,0.823,9.27
2908,0.823,25.28
2909,0.823,15.26
2910,0.823,41.59
2911,0.823,23.38
2912,0.823,39.32
2913,0.823,36.95
2914,0.9,13.1
2915,0.9,0.75
2916,0.793,17.15
2917,0.909,24.23
2918,0.887,14.62
2919,0.898,0.65
2920,0.785,18.84
2921,0.785,18.49
2922,0.785,28.78
2923,0.785,28.13
2924,0.815,26.33
2925,0.815,7.19
2926,0.815,30.7
2927,0.815,16.99
2928,0.733,38.63
2929,0.733,30.75
2930,0.733,35.33
2931,0.733,0.64
2932,0.692,40.02
2933,0.692,38.68
2934,0.693,40.68
2935,0.692,36.37
2936,0.768,31.23
2937,0.768,30.88
2938,0.768,38.59
2939,0.768,36.34
2940,0.744,35.15
2941,0.744,35.57
2942,0.747,9.29
2943,0.747,33.73
2944,0.801,28.54
2945,0.8,10.74
2946,0.802,30.5
2947,0.798,15.16
2948,0.798,15.79
2949,0.798,7.6
2950,0.798,2.24
2951,0.798,0.0
2952,0.811,3.14
2953,0.811,1.95
2954,0.811,0.0
2955,0.811,0.0
2956,0.811,1.94
2957,0.811,0.21
2958,0.811,0.0
2959,0.811,0.0
2960,0.811,0.0
2961,0.811,0.0
2962,0.811,0.0
2963,0.811,0.0
2964,0.841,7.49
2965,0.841,0.0
2966,0.841,33.52
2967,0.841,0.0
2968,0.794,12.41
2969,0.829,13.48
2970,0.829,17.58
2971,0.853,13.11
2972,0.822,12.47
2973,0.822,2.67
2974,0.822,8.29
2975,0.824,0.52
2976,0.822,36.35
2977,0.822,30.29
2978,0.866,29.13
2979,0.866,21.59
2980,0.866,3.57
2981,0.877,4.68
2982,0.949,0.0
2983,0.99,1.76
2984,0.947,1.93
2985,0.947,3.24
2986,0.947,6.98
2987,0.947,10.07
2988,0.847,18.01
2989,0.847,24.05
2990,0.847,15.74
2991,0.847,6.75
2992,0.837,34.29
2993,0.837,7.98
2994,0.837,23.07
2995,0.837,25.43
2996,0.795,1.15
2997,0.795,1.04
2998,0.795,29.96
2999,0.795,18.9
3000,0.79,0.0
3001,0.79,0.18
3002,0.828,9.97
3003,0.828,21.68
3004,0.825,24.78
3005,0.825,22.53
3006,0.825,40.18
3007,0.825,40.07
3008,0.827,42.96
3009,0.827,32.24
3010,0.827,33.56
3011,0.827,28.22
3012,0.832,16.68
3013,0.832,13.6
3014,0.832,15.76
3015,0.832,15.33
3016,0.99,16.22
3017,0.99,11.92
3018,0.99,10.55
3019,0.99,7.93
3020,0.99,5.82
3021,0.784,40.16
3022,0.784,35.59
3023,0.784,32.05
3024,0.784,35.33
3025,0.833,0.0
3026,0.833,6.3
3027,0.833,2.28
3028,0.833,6.06
3029,0.866,0.0
3030,0.866,0.0
3031,0.866,0.0
3032,0.866,0.0
3033,0.736,4.19
3034,0.736,3.99
3035,0.736,4.13
3036,0.736,3.14
3037,0.836,27.64
3038,0.836,21.79
3039,0.836,18.6
3040,0.836,10.56
3041,0.832,18.97
3042,0.832,6.81
3043,0.832,34.35
3044,0.832,24.43
3045,0.842,42.3
3046,0.842,40.71
3047,0.842,39.95
3048,0.842,45.84
3049,0.844,19.75
3050,0.844,4.33
3051,0.844,33.28
3052,0.844,13.62
3053,0.913,34.68
3054,0.854,14.36
3055,0.869,13.56
3056,0.841,8.6
3057,0.824,2.71
3058,0.824,8.09
3059,0.824,2.41
3060,0.824,14.27
3061,0.739,21.34
3062,0.761,1.91
3063,0.763,41.96
3064,0.791,43.35
3065,0.782,18.84
3066,0.782,28.87
3067,0.782,21.66
3068,0.782,32.65
3069,0.837,28.19
3070,0.837,8.79
3071,0.837,19.95
3072,0.837,3.18
3073,0.821,39.56
3074,0.786,41.16
3075,0.859,26.55
3076,0.852,36.4
3077,0.801,8.06
3078,0.801,16.33
3079,0.801,5.81
3080,0.801,27.48
3081,0.726,9.56
3082,0.734,19.24
3083,0.726,41.76
3084,0.742,34.04
3085,0.762,3.11
3086,0.762,28.17
3087,0.762,13.81
3088,0.762,41.17
3089,0.849,38.37
3090,0.849,27.22
3091,0.849,45.16
3092,0.849,41.74
3093,0.882,39.04
3094,0.622,37.69
3095,0.695,19.18
3096,0.749,21.92
3097,0.691,37.49
3098,0.66,38.81
3099,0.655,39.37
3100,0.736,43.82
3101,0.621,41.49
3102,0.747,8.39
3103,0.753,1.22
3104,0.84,43.71
3105,0.833,14.48
3106,0.84,20.04
3107,0.852,38.14
3108,0.826,17.89
3109,0.856,17.26
3110,0.826,11.28
3111,0.826,5.99
3112,0.826,1.09
3113,0.826,4.33
3114,0.826,2.48
3115,0.824,8.18
3116,0.789,22.85
3117,0.789,28.9
3118,0.789,18.86
3119,0.794,17.4
3120,0.708,26.83
3121,0.73,0.33
3122,0.709,23.12
3123,0.737,2.05
3124,0.519,38.87
3125,0.619,45.68
3126,0.485,37.34
3127,0.616,45.84
3128,0.686,0.0
3129,0.686,7.55
3130,0.686,4.87
3131,0.686,17.4
3132,0.69,2.2
3133,0.69,0.0
3134,0.69,0.01
3135,0.69,0.0
3136,0.749,24.85
3137,0.749,9.35
3138,0.749,16.9
3139,0.749,4.13
3140,0.75,9.44
3141,0.75,6.77
3142,0.75,26.31
3143,0.75,11.5
3144,0.531,28.61
3145,0.548,30.8
3146,0.531,37.31
3147,0.548,24.39
3148,0.459,35.98
3149,0.499,39.06
3150,0.459,32.39
3151,0.499,36.23
3152,0.589,36.56
3153,0.668,29.19
3154,0.692,44.83
3155,0.733,21.5
3156,0.672,27.68
3157,0.672,8.1
3158,0.672,31.39
3159,0.672,31.57
3160,0.744,32.68
3161,0.821,27.42
3162,0.761,40.56
3163,0.836,41.95
3164,0.751,26.53
3165,0.755,28.94
3166,0.697,35.72
3167,0.706,36.55
3168,0.776,25.7
3169,0.776,0.06
3170,0.776,41.55
3171,0.776,15.32
3172,0.806,25.74
3173,0.806,38.15
3174,0.803,22.45
3175,0.807,28.71
3176,0.709,3.94
3177,0.807,23.79
3178,0.71,1.57
3179,0.871,40.14
3180,0.8,44.76
3181,0.709,38.53
3182,0.8,33.11
3183,0.709,6.29
3184,0.836,42.18
3185,0.838,29.69
3186,0.835,27.17
3187,0.838,42.53
3188,0.759,22.6
3189,0.759,7.1
3190,0.72,48.99
3191,0.688,50.34
3192,0.741,35.68
3193,0.76,44.79
3194,0.815,15.0
3195,0.777,43.12
3196,0.631,41.06
3197,0.638,20.63
3198,0.64,42.55
3199,0.76,21.97
3200,0.714,28.57
3201,0.76,18.84
3202,0.812,6.86
3203,0.812,22.08
3204,0.812,6.86
3205,0.812,25.66
3206,0.742,46.4
3207,0.728,30.88
3208,0.741,52.19
3209,0.768,32.41
3210,0.779,41.69
3211,0.795,36.41
3212,0.778,39.38
3213,0.745,13.31
3214,0.784,11.58
3215,0.784,3.44
3216,0.784,8.2
3217,0.784,13.01
3218,0.85,5.76
3219,0.872,30.6
3220,0.801,16.43
3221,0.801,32.15
3222,0.788,8.05
3223,0.8,9.64
3224,0.765,35.82
3225,0.708,28.27
3226,0.804,29.53
3227,0.673,42.7
3228,0.76,27.15
3229,0.674,10.33
3230,0.795,39.72
3231,0.895,8.64
3232,0.901,20.57
3233,0.895,32.0
3234,0.901,33.46
3235,0.29,17.68
3236,0.292,37.08
3237,0.29,16.68
3238,0.292,31.21
3239,0.227,14.76
3240,0.347,40.51
3241,0.269,26.82
3242,0.421,45.17
3243,0.442,31.19
3244,0.448,36.21
3245,0.506,35.92
3246,0.553,39.02
3247,0.5,16.7
3248,0.456,37.29
3249,0.733,14.3
3250,0.733,33.26
3251,0.733,1.28
3252,0.733,5.16
3253,0.733,3.73
3254,0.733,0.0
3255,0.733,0.0
3256,0.733,0.0
3257,0.687,0.0
3258,0.687,0.0
3259,0.687,0.0
3260,0.687,0.0
3261,0.687,0.0
3262,0.687,0.0
3263,0.687,0.0
3264,0.687,0.0
3265,0.687,0.0
3266,0.687,0.0
3267,0.687,0.0
3268,0.687,0.0
3269,0.687,0.0
3270,0.687,0.0
3271,0.687,0.0
3272,0.687,0.0
3273,0.687,0.0
3274,0.687,0.0
3275,0.687,0.0
3276,0.687,0.0
3277,0.687,0.0
3278,0.687,0.0
3279,0.687,0.0
3280,0.687,0.0
3281,0.687,0.0
3282,0.687,0.0
3283,0.687,0.0
3284,0.687,0.0
3285,0.687,0.0
3286,0.687,0.0
3287,0.687,0.0
3288,0.687,0.0
3289,0.733,0.0
3290,0.733,0.0
3291,0.733,0.0
3292,0.733,0.0
3293,0.733,3.13
3294,0.733,0.0
3295,0.733,0.0
3296,0.733,2.99
3297,0.742,0.0
3298,0.742,0.0
3299,0.742,0.0
3300,0.742,0.0
3301,0.742,0.0
3302,0.742,2.03
3303,0.742,0.0
3304,0.742,0.0
3305,0.726,0.0
3306,0.726,0.0
3307,0.726,0.0
3308,0.726,0.0
3309,0.726,0.0
3310,0.726,0.0
3311,0.726,0.0
3312,0.726,0.0
3313,0.687,0.0
3314,0.687,0.0
3315,0.687,0.0
3316,0.687,3.33
3317,0.687,0.0
3318,0.687,0.0
3319,0.687,3.54
3320,0.687,0.0
3321,0.687,0.0
3322,0.687,0.0
3323,0.687,0.0
3324,0.687,0.0
3325,0.687,0.0
3326,0.687,0.0
3327,0.687,0.0
3328,0.687,0.0
3329,0.726,0.0
3330,0.726,0.0
3331,0.726,0.0
3332,0.726,0.0
3333,0.726,0.0
3334,0.726,0.0
3335,0.726,0.0
3336,0.726,0.0
3337,0.742,0.0
3338,0.742,0.0
3339,0.742,0.0
3340,0.742,0.0
3341,0.742,11.27
3342,0.742,0.0
3343,0.742,18.51
3344,0.742,0.93
3345,0.747,28.76
3346,0.747,1.13
3347,0.747,0.0
3348,0.747,0.0
3349,0.747,0.0
3350,0.747,0.0
3351,0.747,0.0
3352,0.747,0.0
3353,0.744,0.0
3354,0.744,0.0
3355,0.744,0.0
3356,0.744,0.0
3357,0.744,0.0
3358,0.744,0.0
3359,0.744,0.84
3360,0.744,0.0
3361,0.687,0.77
3362,0.687,2.75
3363,0.687,0.0
3364,0.687,0.0
3365,0.687,0.0
3366,0.687,0.0
3367,0.687,0.0
3368,0.687,0.0
3369,0.687,0.62
3370,0.687,0.0
3371,0.687,4.12
3372,0.687,4.67
3373,0.687,2.64
3374,0.687,4.41
3375,0.687,3.45
3376,0.687,11.87
3377,0.744,1.64
3378,0.744,2.88
3379,0.744,0.0
3380,0.744,7.6
3381,0.744,0.0
3382,0.744,0.0
3383,0.744,0.0
3384,0.744,0.0
3385,0.747,0.0
3386,0.747,0.0
3387,0.747,1.33
3388,0.747,0.0
3389,0.747,0.0
3390,0.747,0.0
3391,0.747,0.0
3392,0.747,2.01
3393,0.81,18.28
3394,0.804,18.8
3395,0.809,1.99
3396,0.807,27.02
3397,0.851,4.64
3398,0.852,0.0
3399,0.839,7.8
3400,0.851,3.6
3401,0.807,1.43
3402,0.807,10.14
3403,0.807,0.09
3404,0.807,0.0
3405,0.807,0.0
3406,0.807,0.0
3407,0.807,0.0
3408,0.807,0.0
3409,0.829,0.0
3410,0.829,0.0
3411,0.829,0.0
3412,0.829,0.45
3413,0.829,1.78
3414,0.829,3.77
3415,0.829,1.37
3416,0.829,0.0
3417,0.829,0.0
3418,0.829,0.0
3419,0.829,0.0
3420,0.829,0.0
3421,0.829,4.4
3422,0.829,0.0
3423,0.829,4.24
3424,0.829,0.0
3425,0.807,12.61
3426,0.807,6.69
3427,0.807,8.48
3428,0.807,16.08
3429,0.807,24.16
3430,0.807,7.93
3431,0.807,6.06
3432,0.807,1.59
3433,0.759,23.24
3434,0.759,26.85
3435,0.759,41.87
3436,0.759,25.37
3437,0.871,9.61
3438,0.808,11.31
3439,0.791,13.0
3440,0.747,27.12
3441,0.835,28.97
3442,0.835,43.17
3443,0.835,40.2
3444,0.835,40.51
3445,0.786,35.32
3446,0.786,20.95
3447,0.786,36.65
3448,0.786,37.05
3449,0.776,19.14
3450,0.776,14.59
3451,0.754,36.45
3452,0.709,9.06
3453,0.745,12.93
3454,0.745,0.33
3455,0.745,24.66
3456,0.745,0.0
3457,0.804,0.0
3458,0.804,0.0
3459,0.804,0.0
3460,0.804,0.28
3461,0.804,0.0
3462,0.804,0.0
3463,0.804,16.72
3464,0.804,33.09
3465,0.804,22.06
3466,0.804,39.18
3467,0.804,33.97
3468,0.804,36.7
3469,0.804,0.0
3470,0.804,0.0
3471,0.804,0.0
3472,0.804,17.15
3473,0.719,12.34
3474,0.719,1.05
3475,0.719,23.25
3476,0.719,4.06
3477,0.7,40.39
3478,0.7,27.29
3479,0.7,24.42
3480,0.7,35.4
3481,0.822,32.1
3482,0.822,27.83
3483,0.822,3.81
3484,0.822,11.81
3485,0.848,21.32
3486,0.847,12.18
3487,0.848,1.57
3488,0.848,4.21
3489,0.876,0.99
3490,0.876,0.0
3491,0.876,17.27
3492,0.876,13.78
3493,0.748,1.61
3494,0.748,26.99
3495,0.748,12.32
3496,0.748,24.44
3497,0.673,13.91
3498,0.673,29.83
3499,0.679,11.76
3500,0.674,24.92
3501,0.719,27.46
3502,0.719,2.18
3503,0.719,14.66
3504,0.719,0.0
3505,0.825,0.0
3506,0.825,14.55
3507,0.825,12.55
3508,0.825,6.37
3509,0.825,16.34
3510,0.825,28.68
3511,0.825,3.79
3512,0.825,0.0
3513,0.825,0.0
3514,0.825,0.0
3515,0.825,0.81
3516,0.825,0.0
3517,0.825,0.02
3518,0.825,0.0
3519,0.825,0.0
3520,0.825,0.0
3521,0.787,6.05
3522,0.787,2.34
3523,0.787,1.12
3524,0.787,0.0
3525,0.769,4.2
3526,0.742,20.0
3527,0.791,7.16
3528,0.807,11.96
3529,0.807,17.14
3530,0.807,1.75
3531,0.807,4.16
3532,0.807,1.13
3533,0.855,20.3
3534,0.855,19.71
3535,0.855,34.01
3536,0.855,20.22
3537,0.863,7.71
3538,0.863,0.01
3539,0.863,1.98
3540,0.863,4.08
3541,0.862,7.26
3542,0.853,9.66
3543,0.866,14.67
3544,0.86,20.79
3545,0.867,13.92
3546,0.881,10.52
3547,0.88,11.79
3548,0.882,32.54
3549,0.882,11.45
3550,0.827,24.35
3551,0.82,20.53
3552,0.72,23.91
3553,0.726,33.94
3554,0.726,39.76
3555,0.726,37.73
3556,0.726,23.36
3557,0.815,41.35
3558,0.818,29.17
3559,0.831,22.17
3560,0.838,5.85
3561,0.644,7.59
3562,0.644,3.89
3563,0.644,35.26
3564,0.644,9.71
3565,0.806,32.19
3566,0.806,17.18
3567,0.806,29.4
3568,0.806,24.17
3569,0.716,27.69
3570,0.758,20.04
3571,0.716,13.14
3572,0.758,24.47
3573,0.881,31.82
3574,0.881,30.9
3575,0.881,23.91
3576,0.881,20.34
3577,0.854,35.03
3578,0.854,7.97
3579,0.854,16.92
3580,0.854,10.46
3581,0.878,0.0
3582,0.878,18.67
3583,0.878,0.0
3584,0.878,13.28
3585,0.851,0.24
3586,0.851,0.88
3587,0.851,0.0
3588,0.851,0.0
3589,0.835,3.0
3590,0.835,2.95
3591,0.835,2.47
3592,0.835,1.55
3593,0.87,19.66
3594,0.87,12.11
3595,0.87,18.88
3596,0.87,1.21
3597,0.799,12.45
3598,0.799,34.55
3599,0.799,20.15
3600,0.799,5.35
3601,0.765,37.02
3602,0.765,25.22
3603,0.765,31.15
3604,0.765,19.27
3605,0.777,20.27
3606,0.777,29.89
3607,0.777,21.49
3608,0.777,31.7
3609,0.729,35.4
3610,0.729,7.69
3611,0.729,28.67
3612,0.729,21.79
3613,0.73,25.74
3614,0.73,23.51
3615,0.73,34.85
3616,0.73,26.06
3617,0.739,17.45
3618,0.739,21.8
3619,0.739,4.35
3620,0.739,2.15
3621,0.726,4.5
3622,0.726,2.62
3623,0.726,2.99
3624,0.726,2.81
3625,0.762,2.24
3626,0.762,19.68
3627,0.762,0.0
3628,0.762,0.0
3629,0.821,4.72
3630,0.82,10.76
3631,0.791,26.09
3632,0.78,22.21
3633,0.801,16.75
3634,0.801,32.89
3635,0.801,14.47
3636,0.801,30.57
3637,0.804,4.42
3638,0.804,6.44
3639,0.804,15.19
3640,0.804,28.13
3641,0.701,4.12
3642,0.736,5.52
3643,0.836,13.21
3644,0.727,13.55
3645,0.69,1.53
3646,0.69,24.06
3647,0.69,15.24
3648,0.69,39.19
3649,0.764,27.76
3650,0.696,39.73
3651,0.633,24.07
3652,0.676,47.46
3653,0.699,34.66
3654,0.776,31.37
3655,0.671,35.8
3656,0.672,36.91
3657,0.685,37.79
3658,0.685,37.93
3659,0.686,32.79
3660,0.685,26.29
3661,0.781,13.9
3662,0.781,34.96
3663,0.781,23.06
3664,0.781,19.86
3665,0.755,23.45
3666,0.755,23.78
3667,0.755,18.94
3668,0.755,6.56
3669,0.784,31.56
3670,0.784,41.28
3671,0.784,47.23
3672,0.784,41.02
3673,0.777,7.95
3674,0.777,7.07
3675,0.777,35.72
3676,0.777,23.83
3677,0.776,1.09
3678,0.776,13.79
3679,0.776,0.0
3680,0.776,27.39
3681,0.57,7.03
3682,0.57,2.1
3683,0.57,10.51
3684,0.57,0.0
3685,0.575,2.86
3686,0.575,10.27
3687,0.575,4.42
3688,0.575,0.0
3689,0.575,9.78
3690,0.575,5.23
3691,0.575,0.0
3692,0.575,0.0
3693,0.657,5.42
3694,0.657,2.7
3695,0.657,0.38
3696,0.657,13.2
3697,0.748,3.36
3698,0.748,2.48
3699,0.748,7.12
3700,0.748,22.83
3701,0.748,0.72
3702,0.748,19.98
3703,0.748,24.8
3704,0.748,16.63
3705,0.615,22.95
3706,0.615,20.96
3707,0.615,22.15
3708,0.615,17.47
3709,0.601,23.84
3710,0.601,5.17
3711,0.601,27.16
3712,0.601,16.12
3713,0.648,27.03
3714,0.648,36.53
3715,0.648,31.98
3716,0.648,34.14
3717,0.586,6.34
3718,0.586,32.31
3719,0.586,11.8
3720,0.586,27.68
3721,0.55,5.53
3722,0.55,2.67
3723,0.55,2.85
3724,0.55,0.0
3725,0.544,22.83
3726,0.544,3.76
3727,0.544,0.0
3728,0.544,1.72
3729,0.508,0.04
3730,0.508,3.09
3731,0.508,2.44
3732,0.508,1.86
3733,0.551,1.48
3734,0.551,2.05
3735,0.551,0.72
3736,0.551,22.29
3737,0.627,13.23
3738,0.627,4.94
3739,0.627,2.13
3740,0.627,1.99
3741,0.662,25.76
3742,0.662,34.89
3743,0.662,16.32
3744,0.662,5.71
3745,0.715,26.79
3746,0.715,9.62
3747,0.715,35.86
3748,0.715,13.71
3749,0.715,0.74
3750,0.715,0.0
3751,0.715,1.94
3752,0.715,0.0
3753,0.762,4.69
3754,0.762,0.39
3755,0.762,0.25
3756,0.762,0.59
3757,0.757,29.5
3758,0.757,26.77
3759,0.757,31.08
3760,0.757,25.39
3761,0.662,17.39
3762,0.662,21.85
3763,0.662,17.59
3764,0.662,32.19
3765,0.661,4.56
3766,0.661,10.06
3767,0.661,10.17
3768,0.661,13.42
3769,0.636,10.05
3770,0.636,7.82
3771,0.636,6.42
3772,0.636,1.84
3773,0.511,9.52
3774,0.511,7.63
3775,0.511,23.45
3776,0.511,13.81
3777,0.639,0.07
3778,0.639,2.18
3779,0.639,6.34
3780,0.639,2.83
3781,0.683,13.28
3782,0.691,9.8
3783,0.648,16.4
3784,0.688,22.03
3785,0.657,6.93
3786,0.642,19.35
3787,0.643,35.4
3788,0.642,7.89
3789,0.668,12.75
3790,0.683,16.84
3791,0.697,16.69
3792,0.76,21.21
3793,0.771,10.47
3794,0.771,13.83
3795,0.771,15.0
3796,0.771,7.12
3797,0.767,7.74
3798,0.767,0.0
3799,0.767,16.76
3800,0.767,0.0
3801,0.767,0.0
3802,0.767,1.04
3803,0.767,0.0
3804,0.767,0.0
3805,0.811,10.96
3806,0.811,4.0
3807,0.811,11.98
3808,0.811,4.81
3809,0.77,18.15
3810,0.77,17.84
3811,0.77,7.39
3812,0.77,4.24
3813,0.653,12.99
3814,0.653,26.52
3815,0.653,19.2
3816,0.653,4.8
3817,0.599,13.9
3818,0.582,20.3
3819,0.599,9.97
3820,0.57,24.45
3821,0.599,2.11
3822,0.599,1.77
3823,0.599,3.26
3824,0.599,10.7
3825,0.541,1.07
3826,0.55,4.04
3827,0.55,2.84
3828,0.55,15.04
3829,0.55,20.88
3830,0.565,28.88
3831,0.565,24.6
3832,0.565,33.12
3833,0.565,8.1
3834,0.541,11.93
3835,0.541,0.0
3836,0.541,23.78
3837,0.53,9.95
3838,0.53,5.47
3839,0.53,27.12
3840,0.53,31.05
3841,0.53,19.9
3842,0.546,35.4
3843,0.546,7.49
3844,0.546,3.13
3845,0.546,0.0
3846,0.607,4.72
3847,0.607,2.25
3848,0.607,4.22
3849,0.607,11.8
3850,0.503,40.65
3851,0.503,30.71
3852,0.503,11.64
3853,0.503,2.12
3854,0.515,11.04
3855,0.515,35.86
3856,0.515,22.03
3857,0.515,29.84
3858,0.515,4.58
3859,0.469,7.32
3860,0.469,14.33
3861,0.469,28.36
3862,0.469,36.42
3863,0.469,35.87
3864,0.449,35.05
3865,0.449,18.62
3866,0.449,40.59
3867,0.449,36.57
3868,0.553,0.87
3869,0.553,1.73
3870,0.553,27.44
3871,0.553,13.48
3872,0.587,0.26
3873,0.587,2.02
3874,0.587,9.15
3875,0.587,7.01
3876,0.712,33.84
3877,0.712,11.71
3878,0.712,23.8
3879,0.712,22.03
3880,0.629,14.83
3881,0.629,23.71
3882,0.629,13.89
3883,0.629,23.77
3884,0.4,31.18
3885,0.625,27.97
3886,0.431,38.79
3887,0.488,26.44
3888,0.45,46.57
3889,0.412,36.54
3890,0.447,41.81
3891,0.431,44.07
3892,0.455,7.09
3893,0.455,26.48
3894,0.455,20.86
3895,0.455,22.61
3896,0.766,0.0
3897,0.766,0.04
3898,0.766,0.0
3899,0.766,0.0
3900,0.766,0.0
3901,0.766,0.01
3902,0.766,0.0
3903,0.766,2.01
3904,0.893,3.64
3905,0.721,2.28
3906,0.721,4.49
3907,0.721,2.12
3908,0.721,2.85
3909,0.721,1.7
3910,0.721,5.3
3911,0.721,0.0
3912,0.721,1.15
3913,0.828,1.37
3914,0.828,0.0
3915,0.828,0.0
3916,0.828,0.0
3917,0.828,0.0
3918,0.828,2.69
3919,0.828,0.0
3920,0.828,0.02
3921,0.79,13.53
3922,0.79,0.19
3923,0.79,5.93
3924,0.79,0.0
3925,0.79,8.78
3926,0.79,27.84
3927,0.79,24.92
3928,0.79,28.39
3929,0.79,10.23
3930,0.79,19.17
3931,0.79,2.68
3932,0.79,3.23
3933,0.79,0.0
3934,0.79,0.0
3935,0.79,0.0
3936,0.79,0.99
3937,0.828,7.82
3938,0.828,0.0
3939,0.828,6.73
3940,0.828,0.0
3941,0.828,0.0
3942,0.828,6.24
3943,0.828,0.0
3944,0.828,6.77
3945,0.721,0.0
3946,0.721,0.47
3947,0.721,1.04
3948,0.721,0.99
3949,0.721,0.0
3950,0.721,3.49
3951,0.828,0.0
3952,0.828,1.41
3953,0.828,0.0
3954,0.828,0.85
3955,0.828,0.0
3956,0.828,0.0
3957,0.828,1.54
3958,0.855,0.0
3959,0.855,6.28
3960,0.855,0.0
3961,0.855,2.23
3962,0.855,5.43
3963,0.855,3.44
3964,0.855,3.46
3965,0.855,0.66
3966,0.573,0.0
3967,0.573,6.56
3968,0.573,10.35
3969,0.573,11.44
3970,0.603,10.64
3971,0.603,6.97
3972,0.603,6.83
3973,0.603,0.0
3974,0.641,7.2
3975,0.641,11.67
3976,0.641,2.28
3977,0.641,6.04
3978,0.618,3.98
3979,0.618,4.33
3980,0.618,5.1
3981,0.618,4.44
3982,0.68,4.03
3983,0.68,6.85
3984,0.68,0.83
3985,0.68,3.47
3986,0.729,10.22
3987,0.729,18.12
3988,0.729,0.52
3989,0.729,0.38
3990,0.729,11.82
3991,0.729,10.62
3992,0.729,18.55
3993,0.729,19.37
3994,0.631,4.3
3995,0.631,5.41
3996,0.631,7.93
3997,0.631,32.2
3998,0.773,24.96
3999,0.773,17.26
4000,0.773,28.31
4001,0.773,16.66
4002,0.654,22.32
4003,0.684,19.01
4004,0.76,28.16
4005,0.764,26.91
4006,0.589,31.46
4007,0.589,0.04
4008,0.589,19.62
4009,0.589,9.83
4010,0.641,12.85
4011,0.595,25.05
4012,0.668,24.03
4013,0.665,24.98
4014,0.676,33.92
4015,0.675,9.78
4016,0.699,41.53
4017,0.699,18.16
4018,0.671,12.53
4019,0.728,14.63
4020,0.708,34.54
4021,0.707,29.66
4022,0.768,19.75
4023,0.768,18.79
4024,0.768,11.55
4025,0.768,10.58
4026,0.728,10.87
4027,0.728,6.17
4028,0.728,12.53
4029,0.728,5.27
4030,0.658,4.13
4031,0.658,22.38
4032,0.658,1.66
4033,0.658,5.75
4034,0.615,23.71
4035,0.615,27.84
4036,0.615,11.0
4037,0.615,15.28
4038,0.745,24.12
4039,0.745,15.41
4040,0.745,30.75
4041,0.745,28.78
4042,0.728,9.72
4043,0.746,6.16
4044,0.738,20.83
4045,0.757,29.8
4046,0.731,18.68
4047,0.729,12.5
4048,0.738,4.14
4049,0.733,17.62
4050,0.764,10.44
4051,0.765,2.0
4052,0.709,33.52
4053,0.752,14.31
4054,0.632,20.12
4055,0.632,17.86
4056,0.632,27.42
4057,0.632,29.66
4058,0.713,14.81
4059,0.713,15.07
4060,0.713,26.12
4061,0.713,15.2
4062,0.689,33.44
4063,0.689,28.12
4064,0.689,29.24
4065,0.689,32.41
4066,0.689,30.98
4067,0.689,35.24
4068,0.689,1.7
4069,0.689,0.0
4070,0.687,38.64
4071,0.687,15.02
4072,0.687,0.08
4073,0.687,4.06
4074,0.746,15.7
4075,0.746,18.67
4076,0.746,3.13
4077,0.746,24.58
4078,0.8,27.97
4079,0.813,28.5
4080,0.74,16.1
4081,0.871,33.93
4082,0.731,30.95
4083,0.731,34.3
4084,0.731,10.84
4085,0.731,31.95
4086,0.799,23.96
4087,0.799,26.96
4088,0.799,34.36
4089,0.799,41.44
4090,0.782,15.75
4091,0.782,31.7
4092,0.782,32.27
4093,0.782,33.77
4094,0.667,8.24
4095,0.667,36.03
4096,0.667,21.61
4097,0.667,24.75
4098,0.672,0.0
4099,0.672,0.0
4100,0.672,0.0
4101,0.672,32.36
4102,0.689,0.0
4103,0.689,0.0
4104,0.689,0.0
4105,0.689,0.0
4106,0.689,0.0
4107,0.689,0.0
