  inode  jnode                  timau               result
  21149  21153                .156588               .156588 
  21150  10393                .472514               .472514 
  21150  21154                .664876               .664876 
  21153  10262                .302109               .302109 
  21153  21148                .625902               .625902 
  21154   2108                   2.76                  2.76 
  21154  10334                .514711               .514711 
  21154  21148                .444486               .444486 
  21154  21156                .460941               .460941 
  21156  21150                .372007               .372007 
  21157  10334                .584208               .584208 
  21157  21156                .548444               .548444 
  21158  21161                   .372                  .372 
  21158  22423                .438702               .438702 
  21159   9970                .853023               .853023 
  21159  21164                .688456               .688456 
  21160   9969                .385266               .385266 
  21161  21160                   .585                  .585 
  21161  21171               1.635001              1.635001 
  21162   9888                .495192               .495192 
  21162   9969                .546714               .546714 
  21163  10040                .447244               .447244 
  21164   9797                .388447               .388447 
  21164  21172                   1.41                  1.41 
  21165   9784                .961604               .961604 
  21165  21168                .307997               .307997 
  21166  21160               3.634345              3.634345 
  21166  21171                .705005               .705005 
  21167  10040               1.156652              1.156652 
  21168  21172                .504091               .504091 
  21169  21162                .374685               .374685 
  21169  21163                .765057               .765057 
  21170  21166                .135298               .135298 
  21171   9970                 .22816                .22816 
  21172  21174               1.503778              1.503778 
  21173  21167                .912856               .912856 
  21173  21170                .577093               .577093 
  21174   9459                .614081               .614081 
  21174  21176                .737491               .737491 
  21176   9459                .512624               .512624 
  21176   9476                .801402               .801402 
  21176   9477                .462013               .462013 
  21177   9477                .543109               .543109 
  21177   9488                .600282               .600282 
  21178  14985                  .5793                 .5793 
  21183  10151                .666715               .666715 
  21183  21187                .504307               .504307 
  21184  21203               2.772818              2.772818 
  21185  21169                2.89017               2.89017 
  21187  21188                   .048                  .048 
  21188  10126                .576008               .576008 
  21189  21185                .582731               .582731 
  21190  21189                   .072                  .072 
  21191   8516               2.250709              2.250709 
  21192   8811                .812641               .812641 
  21192   8842                .774113               .774113 
  21196  16343                .439177               .439177 
  21196  21197                .340709               .340709 
  21197  16394                .188972               .188972 
  21197  21196                .215777               .215777 
  21197  21198                .600003               .600003 
  21198  16370                 .32965                .32965 
  21199  16352                .574308               .574308 
  21199  21196               1.082686              1.082686 
  21202  21198                .796477               .796477 
  21203  14660               1.521128              1.521128 
  21203  14668                .479331               .479331 
  21207  21209                 .01353                .01353 
  21208  21202                .359875               .359875 
  21208  21211                .631512               .631512 
  21209  16342                .702511               .702511 
  21209  16356                .435621               .435621 
  21211  16342                .338407               .338407 
  21211  16393                .360689               .360689 
  21211  21213                .340002               .340002 
  21212  16336               1.522884              1.522884 
  21212  16342                .318297               .318297 
  21213  21208                .056473               .056473 
  21218  16305                .709184               .709184 
  21218  21219                .248531               .248531 
  21219  21225                .059394               .059394 
  21220  16335                .242621               .242621 
  21220  21222                .481736               .481736 
  21222  16349                .585586               .585586 
  21222  21223                .444362               .444362 
  21222  21226                .460012               .460012 
  21223  16305                .581263               .581263 
  21223  21219                    .48                   .48 
  21223  21222                .423548               .423548 
  21225  16328                .290413               .290413 
  21225  21223                .600019               .600019 
  21226  21220                .057237               .057237 
  21227  10252               1.333409              1.333409 
  21228  10219                .494552               .494552 
  21228  21757                .161848               .161848 
  21230   8428                .567348               .567348 
  21230   8431                .516466               .516466 
  21231   8463                .510265               .510265 
  21231   8474                .612739               .612739 
  21232   8280                .412015               .412015 
  21232   8285                .439565               .439565 
  21235   8305                .381195               .381195 
  21235   8318                .413691               .413691 
  21236   8824               1.884677              1.884677 
  21236   8832                .528885               .528885 
  21236  21237               3.748683              3.748683 
  21237   8547               2.554049              2.554049 
  21237  21236               3.890083              3.890083 
  21237  23830               1.549988              1.549988 
  21238   5782               2.159509              2.159509 
  21238   5883                 .35392                .35392 
  21238   5894                .438982               .438982 
  21239   6215                .545927               .545927 
  21239   6216                2.22086               2.22086 
  21239  20013                .478321               .478321 
  21240   6176                3.42228               3.42228 
  21240   6292                .417096               .417096 
  21240   6303                .554764               .554764 
  21244   7925                .979014               .979014 
  21244   7954                .937353               .937353 
  21244   8044               3.109787              3.109787 
  21245   8865               1.328551              1.328551 
  21245   8885                .560861               .560861 
  21245   8991                .823084               .823084 
  21246   9188                .288683               .288683 
  21246   9201                 .19589                .19589 
  21246  21249                .440494               .440494 
  21249   9120                .941453               .941453 
  21249   9130                .701986               .701986 
  21249   9188                .488993               .488993 
  21249  21246                .443228               .443228 
  21250   9397                .250567               .250567 
  21250   9421                .192542               .192542 
  21250   9435               1.023455              1.023455 
  21253  21256                .642679               .642679 
  21253  21258                .581905               .581905 
  21254  15485               1.371766              1.371766 
  21255  21254                .312005               .312005 
  21255  21256                .288039               .288039 
  21256  15552                .336272               .336272 
  21256  21255                .255332               .255332 
  21256  21258                .341836               .341836 
  21257  21254                .407059               .407059 
  21257  21255                  .9554                 .9554 
  21258  21260                2.21312               2.21312 
  21259  21257               1.062408              1.062408 
  21260  16925                .357334               .357334 
  21260  21265                .650311               .650311 
  21261  21259                .408176               .408176 
  21261  21263                .527662               .527662 
  21262  15629                .676313               .676313 
  21262  21263                .522457               .522457 
  21263  16935               1.552462              1.552462 
  21263  21261                .298435               .298435 
  21263  21262                .326082               .326082 
  21263  21265                .364572               .364572 
  21264  21259                .559774               .559774 
  21264  21261                .980878               .980878 
  21265  21267               1.096086              1.096086 
  21266  21264                .504273               .504273 
  21267  16928                .858292               .858292 
  21267  21271               1.316281              1.316281 
  21268  15753                .732151               .732151 
  21268  15887                .275566               .275566 
  21268  15974                 .72683                .72683 
  21268  16928                .299593               .299593 
  21268  21266                .960112               .960112 
  21271  21272                 .58145                .58145 
  21271  21273                .883959               .883959 
  21272  16923               1.381075              1.381075 
  21272  20018                .407572               .407572 
  21272  21274                .629764               .629764 
  21273  16072                 .25899                .25899 
  21273  21266               1.418266              1.418266 
  21273  21274                .341033               .341033 
  21274  15991                .747595               .747595 
  21274  16055                .726244               .726244 
  21274  21272                .398284               .398284 
  21274  21273                .359036               .359036 
  21279  15986               1.258095              1.258095 
  21279  16056                .252338               .252338 
  21279  21281                .317622               .317622 
  21281  15985                .895211               .895211 
  21281  21279                 .49707                .49707 
  21281  21282                .594457               .594457 
  21282  15998                .686437               .686437 
  21282  16042                .760231               .760231 
  21282  21281                .821957               .821957 
  21284  16042               1.096757              1.096757 
  21284  23555                .181688               .181688 
  21284  23556                .520026               .520026 
  21285  21284                .593637               .593637 
  21285  23555                 .58455                .58455 
  21286  21957                 .23117                .23117 
  21287  21289               1.153848              1.153848 
  21287  21293                .977252               .977252 
  21288  21962                .444551               .444551 
  21289  16011                .363029               .363029 
  21291  21288               4.069694              4.069694 
  21291  21293               1.216798              1.216798 
  21293  21296                .224173               .224173 
  21294  21288               1.353206              1.353206 
  21294  21289               1.785352              1.785352 
  21295  21294                .154061               .154061 
  21296  21298                .761947               .761947 
  21296  21300                .575969               .575969 
  21297  17269                    .32                   .32 
  21297  21295                .500003               .500003 
  21297  21298                 .27842                .27842 
  21298  21297                 .27941                .27941 
  21298  21300                .420085               .420085 
  21298  21963                .365008               .365008 
  21300  21303                .918186               .918186 
  21301  21295                .717753               .717753 
  21301  21297                 .75395                .75395 
  21302  21301               1.077804              1.077804 
  21303  21305                .661975               .661975 
  21303  21306                .520005               .520005 
  21304  21302                .409543               .409543 
  21304  21305                .251732               .251732 
  21305  16198                 .58525                .58525 
  21305  21304                .297056               .297056 
  21305  21306                .380072               .380072 
  21306  21309               1.102212              1.102212 
  21307  21302                .576107               .576107 
  21307  21304                .608622               .608622 
  21308  21307                1.28689               1.28689 
  21309  21311                .989314               .989314 
  21309  21313                .595712               .595712 
  21310  21308                .392274               .392274 
  21310  21311                .233511               .233511 
  21311  21310                 .35431                .35431 
  21311  21313                 .38001                .38001 
  21311  21964                .190207               .190207 
  21312  21308                .684868               .684868 
  21312  21310                .574403               .574403 
  21313  21314                .251653               .251653 
  21314  16296               1.107764              1.107764 
  21314  21315                 .73846                .73846 
  21315  16303                 .74608                .74608 
  21315  21317                .930327               .930327 
  21317  16322                .308567               .308567 
  21317  21968                .048431               .048431 
  21321  21322                 1.3909                1.3909 
  21322  16377                .656953               .656953 
  21322  21968               2.042989              2.042989 
  21322  23518                .472211               .472211 
  21323  10118                .457882               .457882 
  21323  23347               1.399032              1.399032 
  21323  23348               1.117368              1.117368 
  21324   2457                   1.86                  1.86 
  21324  10939                .468834               .468834 
  21324  11034                .501215               .501215 
  21324  23846               1.068966              1.068966 
  21325  11205                .106062               .106062 
  21325  11206                .767504               .767504 
  21325  11376               1.794788              1.794788 
  21326  11315                .394368               .394368 
  21326  18348               1.181838              1.181838 
  21326  21329               1.429019              1.429019 
  21329  11228                .267525               .267525 
  21329  11240                1.44362               1.44362 
  21329  21326               1.457938              1.457938 
  21330  12189                .777033               .777033 
  21330  12285               2.841486              2.841486 
  21330  22732                 .46209                .46209 
  21330  23132                .635933               .635933 
  21332  13432               1.534933              1.534933 
  21332  13520                .807731               .807731 
  21333  15576               2.051318              2.051318 
  21333  22653               1.368069              1.368069 
  21333  22663               1.656898              1.656898 
  21334  15385                .516333               .516333 
  21334  15454               1.405366              1.405366 
  21334  15603               1.048813              1.048813 
  21335   1723                   1.32                  1.32 
  21335  16387                2.23515               2.23515 
  21335  16410                .424782               .424782 
  21335  16485               1.258086              1.258086 
  21336  16501                .809853               .809853 
  21336  16520                .635957               .635957 
  21336  16527               1.028424              1.028424 
  21337   6327                .260673               .260673 
  21337   6352                .980333               .980333 
  21337  19325                .317383               .317383 
  21341  13448                .709079               .709079 
  21342  21344               1.607609              1.607609 
  21342  21346                .785752               .785752 
  21343  13675               3.402223              3.402223 
  21343  21341                 .55975                .55975 
  21343  21344                .336012               .336012 
  21344  13519               1.143438              1.143438 
  21344  21343                 .67176                .67176 
  21344  21346                 .63157                .63157 
  21346  21355               1.232423              1.232423 
  21347  21341                .529805               .529805 
  21347  21343                  .7277                 .7277 
  21348  21356                .440561               .440561 
  21348  21361               1.712919              1.712919 
  21349  13710                 .16092                .16092 
  21350    230                   1.14                  1.14 
  21350  21351                .305345               .305345 
  21350  24021               1.346484              1.346484 
  21351  13710               1.057401              1.057401 
  21351  21350                .177822               .177822 
  21351  21352                .291766               .291766 
  21352  13688                .390835               .390835 
  21352  21351                .450184               .450184 
  21352  21356                   .563                  .563 
  21354  21347                .638722               .638722 
  21354  21349                .371354               .371354 
  21355  21361               1.534393              1.534393 
  21355  21362                .347938               .347938 
  21356  21362                .283036               .283036 
  21357  21350                .768301               .768301 
  21357  21354                .096795               .096795 
  21358  13808                .512547               .512547 
  21358  21359                .594428               .594428 
  21359  13687               1.043519              1.043519 
  21359  21358                .426888               .426888 
  21359  21365                .743021               .743021 
  21361  21405               4.083863              4.083863 
  21362  21365                .303508               .303508 
  21363  13808                 .84367                .84367 
  21363  21368                .271765               .271765 
  21364  21357                .610974               .610974 
  21364  21358                .732325               .732325 
  21365  21367                .168163               .168163 
  21366  21364                .161628               .161628 
  21367  21372               1.567553              1.567553 
  21367  21378                .934033               .934033 
  21368    231                     .9                    .9 
  21368  13815               1.517232              1.517232 
  21368  21363                .592402               .592402 
  21369  21363                .511822               .511822 
  21369  21366                .121221               .121221 
  21371  21369               1.659898              1.659898 
  21371  21372                 .28875                .28875 
  21372  21371                .161617               .161617 
  21372  21374                .475978               .475978 
  21373  16837                .572835               .572835 
  21373  21374                .521243               .521243 
  21373  21378                .683555               .683555 
  21374    254                   1.14                  1.14 
  21374  13815                .780557               .780557 
  21374  21372                .269996               .269996 
  21374  21373                .486699               .486699 
  21375  21369                .562581               .562581 
  21376  13935                .543356               .543356 
  21376  16837                .534883               .534883 
  21376  21377               1.290643              1.290643 
  21377  13942               1.138692              1.138692 
  21377  21376                .345795               .345795 
  21377  21379                   .483                  .483 
  21378  21379                .470571               .470571 
  21379  21381                .552796               .552796 
  21380  21375                .660054               .660054 
  21380  21376               1.094451              1.094451 
  21381  21385                2.44206               2.44206 
  21381  21387                1.06852               1.06852 
  21382  21380                .296441               .296441 
  21383  14059               1.281177              1.281177 
  21383  14124                .877302               .877302 
  21383  21384                .410608               .410608 
  21384  21382               1.181971              1.181971 
  21384  21383                .515255               .515255 
  21384  21385                .336769               .336769 
  21385  21384                 .35184                .35184 
  21385  21386                .409632               .409632 
  21386  13942                1.41479               1.41479 
  21386  21385                .249352               .249352 
  21386  21387                .641724               .641724 
  21387  21391                .411852               .411852 
  21388  21382                .523013               .523013 
  21388  21384                .798263               .798263 
  21389    260                    .81                   .81 
  21389  14124               1.268246              1.268246 
  21389  21392                .403408               .403408 
  21390  21388                .149867               .149867 
  21391  21393               2.428157              2.428157 
  21391  21395                .842205               .842205 
  21392  21389                .268782               .268782 
  21392  21390               1.022308              1.022308 
  21392  21393                .364345               .364345 
  21393  14134                .638347               .638347 
  21393  21392                .624055               .624055 
  21393  21395                .503612               .503612 
  21394  21389                 .97139                .97139 
  21394  21390                .501333               .501333 
  21395  21399                .618645               .618645 
  21396  14279               1.882635              1.882635 
  21396  21397                .236128               .236128 
  21397  14134                .903283               .903283 
  21397  14213               1.966886              1.966886 
  21397  21396                .235447               .235447 
  21397  21398                .479575               .479575 
  21398  14219               1.565124              1.565124 
  21398  21397                 .49075                .49075 
  21398  21401                .604377               .604377 
  21399  21401                .245169               .245169 
  21399  21405                .625771               .625771 
  21400  21394                .777791               .777791 
  21400  21396                .935009               .935009 
  21401  21406                .422817               .422817 
  21402  21400                .183282               .183282 
  21403  21402                .213829               .213829 
  21404    281                    .81                   .81 
  21404  14277               1.134462              1.134462 
  21404  14279                1.64026               1.64026 
  21404  21406                .423731               .423731 
  21405  21410                .297837               .297837 
  21406  21407                   .023                  .023 
  21407  21411                .836663               .836663 
  21407  21415                .664506               .664506 
  21408  14378                .988364               .988364 
  21408  21403                .677368               .677368 
  21408  21411                .315905               .315905 
  21410  21415                .378197               .378197 
  21410  21450               6.499601              6.499601 
  21411  14384               2.256347              2.256347 
  21411  21408                .495239               .495239 
  21412    283                   1.05                  1.05 
  21412  14530               1.893281              1.893281 
  21412  21413                .530954               .530954 
  21413  14384                .512872               .512872 
  21413  21412                .391043               .391043 
  21413  21418                .811761               .811761 
  21415  21418                .625805               .625805 
  21416  21403               1.272219              1.272219 
  21416  21412               1.041196              1.041196 
  21417  21416                .131187               .131187 
  21418  21420                 .98611                .98611 
  21419  21417                .498511               .498511 
  21420  21426               1.204479              1.204479 
  21420  23769                .289941               .289941 
  21422  14685                .976027               .976027 
  21422  21423                .339646               .339646 
  21422  23770                .361765               .361765 
  21423  14534               2.165632              2.165632 
  21423  21422                .446711               .446711 
  21423  21426                .684823               .684823 
  21424  14684               1.316603              1.316603 
  21424  14685               1.561378              1.561378 
  21425  21419               1.058823              1.058823 
  21425  21422                .839134               .839134 
  21426  21428                .888103               .888103 
  21427  21424                .786282               .786282 
  21427  21425                .404463               .404463 
  21428  21429                .015778               .015778 
  21429  21432               1.360135              1.360135 
  21429  21434               1.136866              1.136866 
  21430  21427                 .17491                .17491 
  21431  14838                .655042               .655042 
  21431  21430                .523578               .523578 
  21431  23771                .410228               .410228 
  21432  14683               1.016858              1.016858 
  21432  23771                .343096               .343096 
  21433  21430                .809114               .809114 
  21433  21431               1.747794              1.747794 
  21434  21436                .739164               .739164 
  21435  21433                .639151               .639151 
  21436  14873               1.364709              1.364709 
  21436  21439               1.025188              1.025188 
  21437  14873                .288318               .288318 
  21437  14946               1.113927              1.113927 
  21437  21435                .403058               .403058 
  21439  21442                .799568               .799568 
  21440  21435                .946003               .946003 
  21440  21437               1.088385              1.088385 
  21441  21440                 .48277                .48277 
  21442  14928                 .96934                .96934 
  21442  21446                .922644               .922644 
  21446  21449               1.628006              1.628006 
  21447  14990               1.710919              1.710919 
  21447  21441                1.11807               1.11807 
  21448  14955                .315279               .315279 
  21448  15064                .881033               .881033 
  21448  21449                .717474               .717474 
  21449  21452                 .05594                .05594 
  21450  21454               3.134588              3.134588 
  21450  21459                .333299               .333299 
  21451  14955               1.766057              1.766057 
  21451  21447                .449728               .449728 
  21452  15038                2.03832               2.03832 
  21452  21454                .345603               .345603 
  21453  21451                .406087               .406087 
  21454  21457                 .11298                .11298 
  21455  21453                .216248               .216248 
  21456     59                   1.05                  1.05 
  21456  15038                .732823               .732823 
  21456  15091                .604614               .604614 
  21456  21453                 .35089                .35089 
  21457  21464                .881256               .881256 
  21457  21471               1.382063              1.382063 
  21459  21463               1.671538              1.671538 
  21460      2                    .42                   .42 
  21460   5121                .892876               .892876 
  21460  15416               1.357754              1.357754 
  21462  21455                .862076               .862076 
  21463  21464               1.392948              1.392948 
  21464  21466                .085119               .085119 
  21465  21462                .294317               .294317 
  21465  21471               1.832518              1.832518 
  21466  15482               2.597446              2.597446 
  21467  21455               1.018139              1.018139 
  21470  21466                .493525               .493525 
  21470  21467                .319986               .319986 
  21471  21475               1.748071              1.748071 
  21472  21470                .699128               .699128 
  21473     14                     .3                    .3 
  21473  15297                  .6727                 .6727 
  21473  15327                .750206               .750206 
  21473  21474                .624568               .624568 
  21474  15212               1.370888              1.370888 
  21474  15214                .559623               .559623 
  21474  21473                .741952               .741952 
  21475  21479                .404947               .404947 
  21475  21482                .734838               .734838 
  21476  15327                .646827               .646827 
  21476  21477                .360294               .360294 
  21477  15214                .466605               .466605 
  21477  21476                .243725               .243725 
  21477  21483                .323154               .323154 
  21479  21483                .231794               .231794 
  21479  21488               1.705718              1.705718 
  21480  21472                .528361               .528361 
  21480  21482                .280714               .280714 
  21480  21489                .363566               .363566 
  21481  21480                .052851               .052851 
  21482  15225                .577051               .577051 
  21483  21485                .035246               .035246 
  21484  21472                .397035               .397035 
  21484  21476               1.265974              1.265974 
  21485  21489                .215383               .215383 
  21485  21494               1.003403              1.003403 
  21486  21484                .020536               .020536 
  21487  15325                .510556               .510556 
  21488  21487                .315791               .315791 
  21489  15263                .036869               .036869 
  21491  21481                .732257               .732257 
  21491  21486                .162175               .162175 
  21492  15307                .339496               .339496 
  21492  15324                .522662               .522662 
  21494  15223                .412629               .412629 
  21494  15307                .378343               .378343 
  21495  15173                .074171               .074171 
  21495  21501                .608368               .608368 
  21501  15143                .406882               .406882 
  21501  21028                 .41296                .41296 
  21503   2223                   3.81                  3.81 
  21503   7178               2.863233              2.863233 
  21503   7313                3.13718               3.13718 
  21503   7588                .554403               .554403 
  21506  10801                .740371               .740371 
  21506  10839                .684869               .684869 
  21507  11209                 7.9216                7.9216 
  21509  10911                .704925               .704925 
  21510  10808                    .62                   .62 
  21510  10840                .504872               .504872 
  21511  10907               1.134511              1.134511 
  21512  10800                .680039               .680039 
  21512  10848                 .59389                .59389 
  21515  10902                 2.3822                2.3822 
  21516  10809                 .72021                .72021 
  21516  10851                 .69814                .69814 
  21517  10894               1.504381              1.504381 
  21518  10816                .620012               .620012 
  21518  10860                .345447               .345447 
  21519  10886               1.156763              1.156763 
  21520  21522                 .66004                .66004 
  21520  21524                .684789               .684789 
  21521   3509                   2.82                  2.82 
  21521  11433               2.936866              2.936866 
  21521  21519                .980328               .980328 
  21521  21522                .285248               .285248 
  21522  11965               1.666549              1.666549 
  21522  21521                .066961               .066961 
  21522  21524                .820017               .820017 
  21523  21519                .768555               .768555 
  21523  21521                .680001               .680001 
  21524  10897                .946983               .946983 
  21525  10910                .581031               .581031 
  21525  10993                .560064               .560064 
  21526  10906               1.069431              1.069431 
  21527  10929                .468265               .468265 
  21527  11026                .404166               .404166 
  21528  10912                .627822               .627822 
  21529  10923               1.179237              1.179237 
  21530  10948                .740754               .740754 
  21530  11007                .566362               .566362 
  21531  10959                .586569               .586569 
  21532  10952                .794608               .794608 
  21532  11005                .880001               .880001 
  21533  10862                .381018               .381018 
  21533  11028                .374071               .374071 
  21533  21534                   1.46                  1.46 
  21534  20691                .420014               .420014 
  21535  11381               2.800703              2.800703 
  21535  11471                .135207               .135207 
  21535  21536                .620028               .620028 
  21536  11323                .579611               .579611 
  21536  11471                .682191               .682191 
  21536  11507                .994247               .994247 
  21537   5033                .329694               .329694 
  21537   5038                    .82                   .82 
  21538   5024               5.608279              5.608279 
  21539   8252                 .34127                .34127 
  21539   8274                .894982               .894982 
  21540  21541                    .06                   .06 
  21541  21545                .161064               .161064 
  21542   7315                 .40495                .40495 
  21543   7422               1.060166              1.060166 
  21543  21550                .336921               .336921 
  21544  21539                .240023               .240023 
  21545   7437                .294395               .294395 
  21545  21551                    .56                   .56 
  21545  21558                .421175               .421175 
  21547  21544                    .16                   .16 
  21549  21540                .322128               .322128 
  21549  21542                .245837               .245837 
  21550  21554                 .06444                .06444 
  21551  21549                .069623               .069623 
  21552  21550                .140255               .140255 
  21553  21552                    .04                   .04 
  21554   7469                .266995               .266995 
  21554  21558                .540009               .540009 
  21555   8247                .529813               .529813 
  21555   8252                .479871               .479871 
  21555  21556                   1.32                  1.32 
  21555  21561               1.140002              1.140002 
  21556   8196                .942054               .942054 
  21557   8196               1.036939              1.036939 
  21557  21547                .487726               .487726 
  21558   7422                .656048               .656048 
  21558  21545                .380921               .380921 
  21558  21553                .380691               .380691 
  21559  24107               2.881844              2.881844 
  21560   7470               1.172026              1.172026 
  21561  21559                .278141               .278141 
  21563   7717                .640889               .640889 
  21563   7749                .432093               .432093 
  21565   7733                .220321               .220321 
  21565  21560                .900327               .900327 
  21566   9294                 .54349                .54349 
  21566   9325                .575406               .575406 
  21567  10552               1.060674              1.060674 
  21568  21567                    .12                   .12 
  21569  10577                .417929               .417929 
  21569  21570                .413173               .413173 
  21570  21568                    .96                   .96 
  21570  21569                .405872               .405872 
  21570  21571                .331972               .331972 
  21571  21570                .326987               .326987 
  21571  21572                .844259               .844259 
  21571  21573                .417812               .417812 
  21572  10589                .280037               .280037 
  21573  10572                .461439               .461439 
  21573  21571                .434772               .434772 
  21574   6965                  .3387                 .3387 
  21574   6980                .535524               .535524 
  21575  16905                .125054               .125054 
  21576   7637                .422479               .422479 
  21576   7676                .412094               .412094 
  21576  21577                .356507               .356507 
  21577  21576                .407176               .407176 
  21577  21581                .245559               .245559 
  21578   7707                     .7                    .7 
  21578  21579                .280627               .280627 
  21579  21577                .260004               .260004 
  21579  21581                .192374               .192374 
  21580   7862               1.302088              1.302088 
  21581   7535                .451827               .451827 
  21582  21580                .541095               .541095 
  21583  21582                 .20521                .20521 
  21583  21584                .221111               .221111 
  21584  21582                .220015               .220015 
  21584  21587                .333256               .333256 
  21585  11156                .409724               .409724 
  21585  21590                .406272               .406272 
  21586   7709                .457607               .457607 
  21586   7843                2.21688               2.21688 
  21586  21580                    .32                   .32 
  21587   7636                .426868               .426868 
  21587   7682                .466839               .466839 
  21587  21584                .060028               .060028 
  21588  21585                .404164               .404164 
  21588  23326                .110546               .110546 
  21589  11211                .202969               .202969 
  21590  11168                .467621               .467621 
  21590  21585                .377611               .377611 
  21590  21589                 .54083                .54083 
  21591  12081               1.960797              1.960797 
  21592   1045                    .45                   .45 
  21592  12041                .630168               .630168 
  21592  17366                .804143               .804143 
  21592  21593                .460023               .460023 
  21593  12057                .916849               .916849 
  21594  21591                 .19244                .19244 
  21594  21595                .813017               .813017 
  21595  12041                .719166               .719166 
  21595  12138                 .38864                .38864 
  21596   1040                   1.74                  1.74 
  21596  11555                1.82715               1.82715 
  21596  11713                .479651               .479651 
  21596  21597                 .53949                .53949 
  21597  11712                .429174               .429174 
  21597  11713                .449621               .449621 
  21597  21596                .474551               .474551 
  21598   5023               4.031242              4.031242 
  21599   5027                 .56104                .56104 
  21599   5031                .760506               .760506 
  21600  21591                .896814               .896814 
  21601  21600                .032727               .032727 
  21602   8960                .392577               .392577 
  21603   8913                .362701               .362701 
  21603  21602                .640203               .640203 
  21604   8994                .597649               .597649 
  21604   9027                .559866               .559866 
  21605  21607                .518256               .518256 
  21605  21617               1.220164              1.220164 
  21606  12109                .371772               .371772 
  21607  12126                .290169               .290169 
  21608  12050                .771088               .771088 
  21608  21619                .604815               .604815 
  21609   9713                .490184               .490184 
  21609  21610                .694734               .694734 
  21610  23331                 .38258                .38258 
  21611  12090                .519815               .519815 
  21611  23718                .125427               .125427 
  21612  12050                .283888               .283888 
  21612  21619                .491595               .491595 
  21613  12126                .597487               .597487 
  21613  21606                .760122               .760122 
  21614  17893                .180401               .180401 
  21616  21607                .891998               .891998 
  21617  23719                .120031               .120031 
  21618  12187                 .50756                .50756 
  21618  21627                .388461               .388461 
